,ENSG00000006611.14,ENSG00000106078.16,ENSG00000141448.7,ENSG00000178401.13
70,0.1326025222780726,0.08955971426479788,0.1293175177685932,0.13353216067754628
71,0.05466106153422021,0.18409884364090173,0.21222223904118587,0.27613029296878105
72,0.039073797518607664,0.07855509843438466,0.20670367189335093,0.09176713809554875
73,0.1178610306829711,0.18163171553258645,0.20424344248796575,0.2861021509875264
74,0.0380820053690384,0.10578715259605397,0.07738678315299002,0.13127080915895137
75,0.40585750254282144,0.27291184207429553,0.2932157799983481,0.48467001632896406
76,0.19834837801691738,0.20677146880198968,0.20637287522029893,0.5129189825528772
77,0.2311772921894466,0.14514781547156805,0.43946460883080096,0.45322396961809913
78,0.21896148821585776,0.12096806185463789,0.29060541151819164,0.44552485179203344
79,0.2060409489593,0.1557953662923475,0.33012762385691735,0.19351934277350344
80,0.09229872249938874,0.1391280988845219,0.18106902032224714,0.23033703775806708
81,0.3191146453667156,0.16135193682883164,0.2629931145716375,0.45110504646992855
82,0.07178124399885245,0.19266201508533567,0.13455965698628747,0.15186711977064327
83,0.0009414707318546146,0.14334094388033128,0.04747636229607346,0.008747454735568759
84,0.11604650107837701,0.12966000415667792,0.16427663628449407,0.21408597726691841
85,0.07817215898358969,0.25629636976017456,0.1738488607378589,0.17044009742478675
86,0.04666938854763881,0.08986890784082428,0.17381904630688555,0.14902921265643373
87,0.08950276921180429,0.12350169058064138,0.2553520415139062,0.24285181805786263
88,0.4524351455598539,0.31522148220415097,0.3052777598065312,0.405537767722449
89,0.13569436385467815,0.07035035220394154,0.2061446366783716,0.12661989579997493
90,0.08504019530863806,0.1776921696144912,0.15921352638902173,0.09716771515682295
91,0.07240215297811661,0.15626626097511423,0.2813585992936523,0.23010928885785129
92,0.2242455481819173,0.1396923253994836,0.24669486183256495,0.4460115060764074
93,0.26705684355736314,0.17620201978630318,0.29813445447221426,0.7697233511283054
94,0.1486128045002056,0.16680644412729628,0.29674089969993506,0.5122066780672931
95,0.11610329961064007,0.1805851798341323,0.32422583194082855,0.22990413343096905
96,0.10080366906415571,0.1502416313196833,0.1189571282954484,0.34923144059510985
97,0.14403932704764866,0.21081873800929576,0.17841555669714224,0.1658357937566486
98,0.19930090984561546,0.13747274285840463,0.17740004939582374,0.225605202539633
99,0.16115866723284084,0.13964431060400834,0.18399465363828124,0.21423751698142687
100,0.09927104539177305,0.11296129775087958,0.14088185062020084,0.24043244161334926
101,0.19203341976198762,0.2482894317287634,0.30036117196539364,0.31806219114980705
102,0.10993930602263488,0.11539324876610335,0.18800757011427666,0.1677833111291217
103,0.11482198442757313,0.056534296047948664,0.14412508597999918,0.37921619613579466
104,0.29878169445830294,0.12259884173514725,0.2521534034109932,0.3689308979150733
105,0.24676722780041138,0.1270006009583797,0.15749795079636614,0.29093398841896523
106,0.21385991904368534,0.22919412274678125,0.22760768385762756,0.4172122007870268
107,0.1842526747005573,0.18298183342374846,0.5595529813018784,0.14874906740378496
108,0.26638127576305104,0.2677009943422487,0.17610989674060817,0.27314798367377563
109,0.06831185681063587,0.29726171318497413,0.11152886678593522,0.35658308278704937
110,0.10770807981334281,0.0642097029425446,0.3749296256944503,0.20496465282385523
111,0.15436391405457173,0.12021518065727721,0.29700327053127945,0.3042708134101802
112,0.15980556917683142,0.14781509077743785,0.2744797265359832,0.32592265370926893
113,0.08544122928751081,0.18647775967361638,0.17552047325144518,0.11648843415224115
114,0.22479926838092698,0.3090637355413537,0.6579765475829163,0.49988975252050244
115,0.24636163150960058,0.11964846928530821,0.16963224903784502,0.23447162351897521
116,0.19624103930291104,0.17398919367283353,0.2678671211585248,0.253164303031889
117,0.09463581087136401,0.05851723342516416,0.2502097629009389,0.11805756540020057
118,0.3537306426642611,0.3438149418260671,0.45407112541046984,0.4951341239125626
119,0.1256761462684902,0.1359161922747789,0.2313163236271531,0.32580878763571425
120,0.16625864221451847,0.11229222630655723,0.293664989279906,0.23330254474284248
121,0.08039839638927074,0.1820010833837569,0.13936669362185602,0.07595516177231694
122,0.1028504178421861,0.2499402596875936,0.1421048456765642,0.17892756245823133
123,0.14145739874680166,0.10051742280268554,0.154470417140242,0.15316608650940705
124,0.051201626840819824,0.07987894165330263,0.12755404905757856,0.13269830031619662
125,0.4006474035988106,0.2661042421605784,0.44479933145849143,0.2827239004861623
126,0.19466683432724496,0.15589620946559418,0.22597312367133035,0.4161209805801372
127,0.22824256721447064,0.09808254080748034,0.601695513058664,0.253238050402848
128,0.37369221318832696,0.20942830434241205,0.2785095652803367,0.27979720657946766
129,0.07880088684260125,0.2160119204662379,0.18794494791560012,0.21764131523781144
130,0.11079363812166174,0.18369376896554332,0.15642523514665896,0.20300216615006741
131,0.1318866644959112,0.10716465870361926,0.05055875309410164,0.09170890933247383
132,0.256574887823248,0.10285636953015878,0.2759356420850347,0.4817070789626352
133,0.21792560250708315,0.17752490424107445,0.399769371823596,0.39324967107417574
134,0.022075011107428474,0.03535202922159878,0.08102979144824976,0.10236959411901406
135,0.7101573920919015,0.042462743327071284,0.8671259564017008,0.06240964157746222
136,0.18874389280706153,0.15743787980217724,0.23159371058287517,0.2329017090647531
137,0.07997477130995663,0.090906499652027,0.151446925615711,0.1744124314490899
138,0.04884891593161877,0.1422099494578998,0.29263686668910377,0.24768448138064078
139,0.22340982660335956,0.13318405004686745,0.3013107359715492,0.3894100931665154
140,0.06360644016430485,0.04873081150597138,0.15223330680776445,0.10595073934047756
141,0.0,0.003697454358297431,0.06150250949095347,0.020000806892502776
142,0.0008549394990351835,0.017974775218412318,0.0382299350219559,0.048724246362999366
143,0.2316177263845506,0.6324146744976666,0.2934048059969338,0.42392769505762723
144,0.14927260892362917,0.200093329386469,0.23351334943483704,0.3286225067855236
145,0.6024657936301451,0.31315376657719907,0.12687244997352667,0.27883297662870216
146,0.041726982828896184,0.15844147810112041,0.12725577464159368,0.5477833843415792
147,0.21279069920934585,0.12089524639844537,0.194095788834436,0.2018655482769785
148,0.060586378106836015,0.03824568320595719,0.09909496168126018,0.0810901834799946
149,0.05167906896359956,0.028181429563465542,0.10751471526715028,0.04766703530089709
150,0.23553288140539014,0.26857630030091745,0.1351692609067791,0.2755172117010971
151,0.42397799488043125,0.06832462725276792,0.33059628127724233,0.29030183406779947
152,0.2277485173007307,0.18258192925992323,0.17944350760670716,0.32029430032160205
153,0.044791785177342974,0.08225718930975232,0.12821656392854058,0.10595547003194744
154,0.08807503220051054,0.12884107079535329,0.2863353422734967,0.1894515260654992
155,0.14045466748778762,0.15620523545406056,0.297136032085744,0.3862572510300226
156,0.07265948506596344,0.15796693116113344,0.23708722056081746,0.22850611498518103
157,0.06364514615022798,0.17840574696243688,0.19218242299303648,0.18831923771562667
158,0.15778771702762928,0.16602880456307093,0.2554541295873746,0.289035144389375
159,0.08504345302941164,0.10306333367431669,0.11717142739525808,0.2770697192630056
160,0.2760124612980236,0.27708010746674,0.5760166087756201,0.4782795524421822
161,0.24353153345116302,0.10903047260913874,0.29666688028001215,0.40492428657877727
162,0.3474979787904624,0.2766847524745844,0.3771978362678064,0.37085393300185493
163,0.2175985281381304,0.06579697873136951,0.2125494454176326,0.07010234135448994
164,0.13563822210326373,0.1906281979844965,0.17577389276076313,0.13303107809937859
165,0.10898313064040124,0.1332916215952497,0.18980222650080908,0.33178047874344185
166,0.11343545480425471,0.09541614014360968,0.17374988979020212,0.24434342496231695
167,0.34792743856355396,0.13129297194757758,0.13502969750311308,0.42652265407613027
168,0.22430237462728322,0.07505545614562922,0.4380447159365312,0.27893245677300504
169,0.10255013323553823,0.1908292695773265,0.048562621001377974,0.16055166957435305
170,0.19499141748907164,0.2259692001678105,0.08507865982757216,0.024838479374030206
171,0.1460305136057628,0.08923882220488008,0.22648859920638875,0.20354105873690428
172,0.09428062962190913,0.2918055302917515,0.28186081486056874,0.28140635751182275
173,0.34424600407077466,0.1895563022571355,0.3744985015041339,0.32086511474236035
174,0.030259070623103852,0.04992488999325042,0.2819028164678251,0.028631495855104844
175,0.16268076547657198,0.11875991754426164,0.20069459217491067,0.23759923246275516
176,0.10980540657540624,0.18167658348631166,0.33967704296970463,0.22528453526021683
177,0.3022539719247404,0.11612310618981699,0.2774374494873471,0.4910238707193346
178,0.2982076276667894,0.2841060389383178,0.2820401404265548,0.39805562413058143
179,0.19290544641068902,0.07711284464058109,0.14117222326731857,0.9916800233832321
180,0.45083335079299053,0.2794981909000886,0.2576722635691039,0.2804303081559028
181,0.34001688010697173,0.07127914871360935,0.2484572775322204,0.28075544084603266
182,0.17454867368584856,0.2456678310910911,0.14986256844185541,0.1662109955423056
183,0.40202611190294424,0.4554499630543283,0.286538122130761,0.14893055945329
184,0.23589122700122409,0.2064854969631242,0.1765888123719777,0.039416615733185265
185,0.3262637158465274,0.30036510322515914,0.23227154671365158,0.31546662867089764
186,0.3461026137981675,0.16081617611097923,0.2588282390549971,0.4492694955457616
187,0.22559895744477135,0.1983805782489667,0.22029177165234545,0.2622555151069926
188,0.2984380757738757,0.2124433927222877,0.22534773612489614,0.5265264290845729
189,0.21318393871743047,0.22415172727096888,0.11548905550432056,0.19197257556096708
190,0.11386992433326777,0.11866623925504957,0.1730653719054537,0.10717469751640177
191,0.32448722620833503,0.08497650924095694,0.27734807428536523,0.1952896872416419
192,0.4186252901044875,0.137562869219551,0.16342615103363184,0.5692250542922249
193,0.45009642912948084,0.3238509253403484,0.2012682053134583,0.32296923304404124
194,0.22730785972413903,0.3042466410313846,0.20954359800704256,0.5886902227124716
195,0.2662243260035335,0.16754190882993567,0.37717608058222374,0.15072679113629125
196,0.21611006359507148,0.1250760072486242,0.3089635527732694,0.11871639184137614
197,0.3066826090801454,0.214389587913068,0.1441697840885652,0.3124830874003931
198,0.5634603111904847,0.3238060043747126,0.20647244586644956,0.14804033809945416
199,0.13804458708483114,0.08067596841455046,0.3716964979974358,0.22665463808059938
200,0.2916410684088281,0.16168669188451826,0.167776148188954,0.25772217872187514
201,0.17719594176351003,0.40396298779940115,0.1447144771872992,0.13853619968099323
202,0.224701736644242,0.3814322467610413,0.19429426861660168,0.1149610757637731
203,0.18322540709375898,0.23435499411799088,0.1894969324077414,0.40364369485409285
204,0.30041726928535234,0.18777223980885263,0.3568754720650717,0.32479901551906876
205,0.19295676832964292,0.22237124888096121,0.2331319727777774,0.4563391215533201
206,0.2557301627478763,0.3355342844565164,0.16771609620963884,0.2572150094788251
207,0.2773648632149577,0.15559994526399562,0.10532230256099283,0.35536915771918426
208,0.32324273737435594,0.14063133544104595,0.3421936328787304,0.33092976378904515
209,0.28568718581080405,0.2492124815350867,0.28804459297417473,0.2444341442855039
210,0.3442889754696919,0.11039144461663417,0.14328853577005543,0.2256325471397989
211,0.36938355701954817,0.19589721003741029,0.18324051186226473,0.2549893698881793
212,0.3304921812085985,0.1006452675269163,0.2512378268243766,0.23164197548913756
213,0.22835112104747168,0.13237051944437364,0.2560278789835443,0.42879641726571344
214,0.34241352456391516,0.22663577969071236,0.3156753862785445,0.36981015875479956
215,0.08794776639142501,0.267757091685162,0.09777142516128372,0.23925217692265024
216,0.20967431184022323,0.096687698157248,0.15904124186201446,0.23239807197553436
217,0.0803115467781618,0.06583990465780597,0.2330051189498299,0.3202239593422563
218,0.36433940017507943,0.19463693417822472,0.1634850620123236,0.3675177318744527
219,0.2664564420496872,0.1908724666247205,0.25652639573841984,0.2511188818994658
220,0.5911789813150075,0.23544538841748988,0.40967873872248206,0.3233962431519921
221,0.3040546399196286,0.2140971693975265,0.27456324511268504,0.43742132147921936
222,0.4302750871593917,0.32674860378113174,0.22391308066577673,0.17078244482283036
223,0.3682845253054874,0.09745742816680318,0.3168068446199433,0.14369702331477965
224,0.22381961152229077,0.34727418490573075,0.2102346077351242,0.20939072519521737
225,0.3641494989525749,0.1695082541234781,0.15010918674244167,0.19671309419349298
226,0.36033268298308935,0.18056971347747328,0.2997914646915593,0.31371884496732244
227,0.6301832667324843,0.15379633165380968,0.32428944407764027,0.26508868155401005
228,0.2522561838013223,0.24504166268414007,0.15725565276040354,0.26444638007824134
229,0.16891943606431492,0.24026991758209154,0.12304946839841893,0.2689040522803687
230,0.3180242629590859,0.2190041536129523,0.19431399255796475,0.15399025711433142
231,0.40314019697996384,0.28928840803097283,0.17605530982222803,0.28761232804537856
232,0.12262409941335278,0.23445413846544902,0.19403520917707018,0.14786610925980673
233,0.38793035052026953,0.11326206886422246,0.1995762352412092,0.22875419365048735
234,0.27177258833709406,0.3184893600251499,0.2249141134301549,0.35767270608970847
235,0.2488263519522017,0.26587685964636176,0.3069786141770375,0.27940718293132155
236,0.3381366070459771,0.19064924480029866,0.30652881639300267,0.34579873353628343
237,0.2794282592775538,0.22962458710537248,0.22069777877243732,0.38375827481098534
238,0.176843706169712,0.05105194729614874,0.1519620181666991,0.14116692113680498
239,0.13207134539487803,0.11560953785092933,0.10624036406330309,0.5098749217517596
240,0.30384838800521696,0.17219032372944004,0.15706207868353955,0.16013139626183764
241,0.2560841502900601,0.18276375377350462,0.19520628862343117,0.1885567458488779
242,0.19635678274140317,0.24125217477786792,0.3651615756261056,0.2639673105500313
243,0.28690436920305834,0.22208071851376743,0.3225557433934204,0.3695321070977198
244,0.4180148377851503,0.14500035075829593,0.1977119272557284,0.39127638504968165
245,0.20702718998819264,0.21278316078750406,0.23934786660586665,0.2916682591499926
246,0.4383794494368577,0.3639755282680247,0.24921100958181985,0.3173211302132025
247,0.3290911209298491,0.09130202869731249,0.23552788354006027,0.32237452510850506
248,0.3243584352332781,0.15832075882477162,0.345987964213374,0.222609487326336
249,0.16877594493948578,0.14515105680132626,0.22074195436037528,0.15811026319805538
250,0.35391989658318557,0.20879742258619202,0.20121322554558568,0.17654644825616525
251,0.16735822628146108,0.2463389228439727,0.18422975690653745,0.31897365087383756
252,0.4121950540750998,0.19143768552899273,0.1938423530415327,0.2562304810881427
253,0.281191311771144,0.2980997101559822,0.2491980856936498,0.17040717659824425
254,0.14507343591291108,0.08791339038316864,0.17015580233376476,0.43724511598878635
255,0.19060946698531042,0.20217070603312876,0.3437169576201473,0.323725703212536
256,0.3238135504327889,0.11320262155748352,0.1983802864929924,0.31636112744331596
257,0.3852382952626735,0.2425401336141878,0.2454356019674712,0.24134154107336847
258,0.29420936242539486,0.29158028973908157,0.23935140629526333,0.41372847238711946
259,0.05812686348652683,0.4056451998817937,0.13495495173243718,0.2288572420701338
260,0.23259971274811006,0.2471684378745475,0.20116138384545432,0.4928026986865498
261,0.3359970933677577,0.08537095417965146,0.169800503655206,0.436223490475882
262,0.39057843867112324,0.08097160291805822,0.22758762131565288,0.1968737331153822
263,0.4242839800836014,0.29757207615565273,0.17472699748690562,0.25855017281857234
264,0.21425183940625542,0.22589271156057972,0.23817922863266727,0.5573084270856009
265,0.28212393029600247,0.20888910938295166,0.18990130019883222,0.3149365868126704
266,0.19388584758009075,0.38960781949451007,0.25077449890253944,0.2735797674433661
267,0.34358136622277746,0.2622715420252631,0.30027122570679193,0.22623712774538113
268,0.06543525286612133,0.08555315360177314,0.13996382541510322,0.3000493164397797
269,0.10045222060198229,0.2031256329996054,0.6539101181308886,0.16654502961080922
270,0.34052507295443407,0.24712108506758473,0.3263507613562276,0.22649826646876067
271,0.2714889310844006,0.3971245725610176,0.1518996748416752,0.2703621986064149
272,0.45012004162719615,0.21105342711963362,0.5406515500523033,0.15170090270559464
273,0.5169034715335046,0.2903184866351235,0.13545057031462315,0.40729424075190035
274,0.3398002102135914,0.4601733140310446,0.21508080009149202,0.3309995796287082
275,0.20957750702148512,0.3452577222673545,0.17577877358958063,0.2244194120014442
276,0.3016679659071684,0.26348138699852,0.18085905413363465,0.2053711665723302
277,0.06242278610234801,0.18448778299149363,0.06204970657378951,0.2361103622307089
278,0.2764393436407402,0.26765933270829256,0.24655126936760158,0.2856751485891592
279,0.32951578060026704,0.03461721822059954,0.20718164410185713,0.17354932278280905
280,0.2761563965130305,0.2598549729822875,0.19443837463561692,0.3071157676587064
281,0.2825879422675083,0.2595484438384667,0.28548418607377596,0.5165676077264146
282,0.07371389518340263,0.10076728789122484,0.12476034355842747,0.9308142606711831
283,0.2700462043333537,0.2437941691216697,0.17641117981494112,0.08438625838975831
284,0.2918432199079141,0.2672370831036643,0.25667007052436414,0.10691656259383811
285,0.19257811674224995,0.34232919141804347,0.3499720325967785,0.014833832047209465
286,0.32513126011720417,0.2878658498118781,0.2508512405982603,0.302797295592009
287,0.4471902752382958,0.2521012582055647,0.24291952467157057,0.1280920755582696
288,0.36311414956550564,0.137506554213223,0.29683516666669196,0.301170399634232
289,0.2556484676519648,0.23655884376298222,0.1914079369331655,0.3720820233868696
290,0.2132946327560577,0.26057899777401605,0.21581122060891847,0.16491861384286274
291,0.16341092075847213,0.17656124971278764,0.17026800187412097,0.25073577537389724
292,0.5701120525920698,0.20266882086437155,0.3626673219998408,0.44168908110812594
293,0.27976071719469825,0.1029867697671077,0.2760217197490437,0.42163838796478054
294,0.32035908304580785,0.15076646657052079,0.33085437502475246,0.36970231995351216
295,0.22376869387305504,0.09682111287971112,0.39958325759737207,0.2749300699770507
296,0.3404654283227116,0.2668860467715611,0.1968264375320093,0.2012736149444567
297,0.2914040617240747,0.3407969673328812,0.1561270206276395,0.3169353761145667
298,0.2830202831444717,0.47612323618530666,0.23151611694962781,0.1814811591137226
299,0.28280628624062165,0.12657446539816933,0.31801589850758244,0.33912523362098695
300,0.2680495108636164,0.20175551125432964,0.16252180245548378,0.28070670097503175
301,0.3361483704771396,0.4025686828819871,0.14232298205230154,0.2788263034903973
302,0.2693557188070085,0.13855227237763432,0.40011245924134814,0.4618525537040971
303,0.3284342045134976,0.08877412433488717,0.24594519727665523,0.4265787518577054
304,0.22429793164396272,0.27063965718678074,0.213015184628917,0.23495058432238744
305,0.24595896746745116,0.2680543367852251,0.3640451717783556,0.18478791107106338
306,0.03316035882238681,0.08293263885968258,0.1368606974197653,0.29008406155577443
307,0.4447649846060453,0.24487496073241483,0.27627929602225504,0.3755483286145645
308,0.2245478047818357,0.13141439159199902,0.17587794960117137,0.22350638051744795
309,0.25899404282945915,0.17701001456960475,0.2241135681901169,0.44442713575752607
310,0.18526963605147972,0.23180692821661794,0.25304575592364137,0.16271802261238408
311,0.212573189712315,0.1348919799253537,0.3583953611138915,0.22451181793577768
312,0.20562576666184207,0.25553426359183273,0.2054356380052545,0.1814044356390019
313,0.2565522783771003,0.2622183765719055,0.23298338712490088,0.13215380403727492
314,0.2937037737534871,0.0493999965638625,0.16677507239611883,0.16530756028457394
315,0.3495658743226502,0.3556528382104933,0.35532885638582395,0.5226887497480571
316,0.23854685864914577,0.14981778461078574,0.23053657515147674,0.3683768163033982
317,0.24870573172900529,0.06559021822304319,0.06504570055248099,0.218222012828761
318,0.3364545535668153,0.18765899726611632,0.256539882460622,0.09741109614029628
319,0.19313067857236038,0.17182730482068934,0.4047248093722907,0.36638791941579363
320,0.3912408389693575,0.33947622946103645,0.147378990197987,0.25055837142975673
321,0.06943265850481646,0.5179566179155145,0.18916262794758687,0.11956725342138241
322,0.4773662698511217,0.07746279565171219,0.30428496959478357,0.44435610829418476
323,0.5145145822627956,0.1717022807554328,0.22858959331922157,0.36097425947381967
324,0.48854924896517127,0.14494109224070395,0.26992080240427263,0.03616489594379149
325,0.44210775876314123,0.25545016477219157,0.27102363661718365,0.25819183773637655
326,0.0007888875442761911,0.06828710705783805,0.2204266363781337,0.06063103960639992
327,0.290146049883878,0.30066738228403844,0.24546192410549164,0.5418730394581147
328,0.2951061533673563,0.24952611900751578,0.1968883004273019,0.5384579595239696
329,0.3151025833433937,0.12869475525849894,0.2484660378629732,0.39024388924193315
330,0.4136958982197035,0.4590680896992979,0.5809387228362404,0.21499382806259487
331,0.2587124217149367,0.1642278558945383,0.22822461949188952,0.30797479807772454
332,0.3071055632640551,0.31191580811361297,0.18592996556235633,0.1522846907862632
333,0.2605325057371689,0.1884091250071706,0.17708381284784588,0.2853951089052279
334,0.17170774318865972,0.19005466048940323,0.17340636654331426,0.197570559485241
335,0.21820525315751793,0.16070010616474115,0.2475858736611065,0.21709737394278175
336,0.44638248376274037,0.1113493138288335,0.13822242943229043,0.370669604973338
337,0.19186123128527408,0.40503101626672605,0.1960448835990766,0.21438208972882553
338,0.48443859006667944,0.2810451883761769,0.24175541921012098,0.2227041422663724
339,0.29059812197711343,0.09863981738144684,0.34833097585830675,0.2323653293698734
340,0.32372233587791865,0.313164207667426,0.20286032929885559,0.1354675309330339
341,0.2583260704200924,0.19490591643254085,0.21902503692049985,0.2996958117476604
342,0.3027206216543612,0.11596805871857264,0.1745759358125328,0.21306643287812901
343,0.24561599276944776,0.3512013550383722,0.2641635434168889,0.33333481182531755
344,0.46056048460573334,0.22025387322761297,0.12216452786950381,0.09330850166655134
345,0.2689548319112908,0.2367091144869916,0.3894525280536561,0.12270387837271818
346,0.19071504321473798,0.20388049012568366,0.15297488239753812,0.18475997262751026
347,0.3602601273672016,0.1442121207460025,0.30520416755383273,0.31678144539313285
348,0.2421273073548178,0.3070437502929269,0.20145049464936426,0.5281567316715404
349,0.36328573057891933,0.21491816686941131,0.17636550390854996,0.3466566939316904
350,0.468216114324824,0.23417343280657868,0.19194055803917515,0.23780192357837818
351,0.3166383579151446,0.33239531930914623,0.22828066644225073,0.42555373732944823
352,0.3316208226088075,0.2604159862288504,0.28589751962481486,0.3821704144751688
353,0.3107049703016913,0.1872485285937813,0.16593434157593542,0.2489534495555322
354,0.2902263206183434,0.20481643926221443,0.21552601536084867,0.13243673258457353
355,0.2346192437822471,0.3361246224403203,0.15585734895131462,0.23240934739838626
356,0.32512197612323185,0.19256309860559437,0.19934833536217308,0.498528179237621
357,0.1819538917239508,0.2440258583468012,0.21257966062275419,0.22190860607379032
358,0.3095304960813593,0.175213115660515,0.27543173592208164,0.38625669659820616
359,0.23471312481612086,0.28547017583310547,0.20618111121863802,0.21631316477604656
360,0.41350479613242463,0.10847809153380442,0.24380558123709684,0.34176883747950265
361,0.16567210676759614,0.3002933690873276,0.18313846918387738,0.1883759989638351
362,0.28621511500061053,0.22291742761903,0.3650823908977087,0.3147507192315139
363,0.3108797491045518,0.2540070641898764,0.4014806121860131,0.26068350668584056
364,0.1728380892462749,0.15814850234646063,0.31353268494729786,0.07682533176193684
365,0.3748155747203614,0.32093380475166106,0.22570562661531499,0.2858505914870698
366,0.4498329105827001,0.32979343349479706,0.214879009505803,0.6365315601238554
